,ts_code,closelow,closehigh,pe_ttmlow,pe_ttmhigh,pblow,pbhigh,turnover_rate_flow,turnover_rate_fhigh,ps_ttmlow,ps_ttmhigh,total_mvlow,total_mvhigh,close,closerate,pe_ttm,pe_ttmrate,pb,pbrate,turnover_rate_f,turnover_rate_frate,ps_ttm,ps_ttmrate,total_mv,total_mvrate
792,002331.SZ,6.3,12.55,28.4277,49.9558,1.3841,2.9243,0.4762,11.874,2.4442,4.2746,244517.0566,517230.0136,10.19,62.23999999999998,61.076,151.65434943167298,4.9534,231.74263082716533,16.5141,140.71048798891016,3.2523,44.14881993006992,2991952.7056,1007.4459531455267
793,002332.SZ,5.59,10.27,19.3578,44.68600000000001,2.1153,3.9309,0.5169,4.4934,1.5279,3.2428,512162.6008,940949.8945,9.43,82.05128205128204,36.369,67.16308304577504,1.3425,-42.56444150693986,15.2934,371.5956242927197,1.8333,17.808618578342756,281703.6895,-53.746674560100196
794,002333.SZ,4.45,17.41,448.0877,658.3597,1.5919,6.0628,0.179,42.9858,2.0948,8.4954,223658.60199999998,875032.8676,66.96,482.33024691358014,69.2606,-180.16050639172119,17.0611,345.9974501778165,1.2108,2.4103647084108135,14.5753,194.9895322313533,2147005.44,295.27522648263493
795,002334.SZ,4.05,9.4,13.2119,35.1587,1.7292,3.9318,0.3261,11.0908,1.3222,3.5507,305461.4126,709279.5474,12.86,164.67289719626163,23.648,47.55180709716222,1.8523,5.588849541451013,8.844,79.12807602627105,0.7851,-24.10141350684317,847799.8775,134.30265215023226
796,002335.SZ,12.83,31.43,10.7221,81.7855,1.0882,2.5253,0.3722,11.252,1.1668,4.1797,358457.6651,878817.373,8.17,-25.053763440860216,47.5191,51.78052274447887,2.3364,86.85547282722148,7.0593,61.463446019228286,2.3579,39.533339971456066,258172.0,-19.27237324056465
797,002336.SZ,6.24,14.62,,,1.5092,3.3024,0.5108,13.7413,0.3025,0.6604,249600.0,584800.0,8.84,31.026252983293556,26.9093,,3.0739,87.25741690832032,3.2412,20.63716412833982,2.2464,543.1405420508522,809931.5547,167.16335164081144
798,002337.SZ,2.63,5.89,33.3942,650.5799,1.3118,2.8548,0.2462,26.1831,2.8924,7.6783,154805.9423,346694.6768,26.11,720.2453987730062,1386.0895,219.17152325467035,5.2135,252.86454957874273,26.4894,101.18094298084968,90.7742,1836.264861363589,1943522.1166,932.1632033067579
799,002338.SZ,9.83,16.16,61.0133,112.9476,2.9769,4.8938,0.7072,17.6721,6.4045,10.6726,235920.0,387840.0,16.04,98.10426540284358,66.6848,10.920528436890448,3.1078,6.828733893265169,22.6746,129.48735330004894,1.0742,-124.8869520395492,2024816.3036,1177.5252130068457
800,002339.SZ,5.93,10.62,28.6743,128.6997,1.3430000000000002,2.4507,0.3038,14.2952,1.2309,3.0257,233461.728,418105.152,32.1,557.995735607676,19.403,-9.268945687795298,4.1779,255.92669495350736,1.1325,5.922924081936047,3.212,110.37998662803656,1564242.63,720.730190748629
801,002340.SZ,3.81,8.18,21.3539,62.4352,1.6254,4.1327,0.5229,15.5986,1.1531,2.9664,1581502.834,3121414.6569999997,2.9,-20.823798627002297,58.9089,91.41628916319593,0.9498,-26.94531966657361,6.3823,38.86652029424836,1.6586,27.877350686593505,1037181.7442,-35.34754923431744
802,002341.SZ,9.78,27.5,32.3046,114.5788,2.2344,4.226,0.6809999999999999,19.0392,3.6582,7.6715,1003916.902,1710454.5659999999,18.84,51.128668171557564,19.9863,-14.972251325445887,2.4779,12.226350672825872,3.4639,15.158893573444022,3.3778,-6.986768993097943,397041.225,-85.89431362572061
803,002342.SZ,2.86,6.73,210.8046,731.5095,1.139,2.6496,0.3694,15.8691,1.8007,4.5652,274560.0,646080.0,17.83,386.8217054263565,36.9648,-33.385474190851674,4.0367,191.82444061962133,8.0721,49.69580056388189,3.6857,68.18592873937422,852091.6972,155.4510382213609
804,002343.SZ,7.46,41.56,7.0245,42.5969,1.2583,5.3083,0.2006,16.2855,1.456,8.4377,354312.4658,1409922.0690000001,10.02,7.507331378299119,13.8312,19.13477864861522,1.7326,11.71111111111111,4.5522,27.053945004320827,1.6643,2.9835140438575123,897668.3191,51.47318209808418
805,002344.SZ,4.0,8.45,15.8077,33.0301,0.6928,1.4980000000000002,0.2932,4.9492,2.8918,5.5009,513098.0184,1083919.564,6.12,47.64044943820226,49.4266,195.20450111482722,2.2958,199.0809736711375,4.6964,94.57044673539518,2.4773,-15.8867042275114,299635.2,-37.39571851227614
806,002345.SZ,3.93,11.86,12.6953,59.6125,1.0181,3.1789,0.3525,8.4199,1.1071,3.6272,355827.1939,1073819.471,20.07,203.53089533417403,24.8741,25.958070814115082,1.9168,41.591077378748615,4.3887,50.03098891836279,2.6269,60.30713066941787,188655.5916,-23.283203403692994
807,002346.SZ,8.71,20.05,14.6701,106.1992,1.9203,4.6081,0.9283,27.7536,5.8279,23.2639,384612.1873,885358.7091,4.91,-33.50970017636685,70.2083,60.67818868534706,3.0339,41.431654140933105,1.8264,3.34795882991057,5.0313,-4.568708419362237,227821.107,-31.31146667507417
808,002347.SZ,3.26,6.48,107.806,420.1514,1.2806,2.3958,0.3566,15.3983,2.3668,7.3757,146488.2832,291179.1642,3.83,17.701863354037272,24.875,-26.55105533809686,0.9345,-31.03479196556671,1.6642,8.693166330933337,1.374,-19.820719119966455,2712994.671,1773.7858599395772
809,002348.SZ,2.77,5.85,50.537,189.8414,2.0325,4.3993,0.2701,23.8865,3.1308,10.8367,262374.4,554112.0,37.87,1139.6103896103896,31.8047,-13.447026798866368,2.2516,9.257224945073501,2.9268,11.249386019884486,3.7602,8.167767554730796,408953.0819,50.24332890241092
810,002349.SZ,5.31,8.41,21.5282,39.986999999999995,1.9076,3.1532,0.1361,8.9658,3.7819,6.6107,443769.6426,706935.9057,20.86,501.6129032258064,62.5726,222.35681626107876,2.5696,53.147077713551695,4.6341,50.941708098802906,6.3562,91.00325226244347,169789.97,-104.10896494581871
811,002350.SZ,5.52,11.0,23.0736,65.5811,1.5926,3.6978,0.5456,14.3932,1.1293,2.0856,276150.1302,425705.5,13.67,148.72262773722628,28.9481,13.819914132800095,3.0994,71.57514725441764,4.1852,26.28325486004795,0.1401,-103.4403429886019,283584.0762,4.970698150084075
812,002351.SZ,4.6,9.39,30.9299,72.7275,1.5530000000000002,3.1237,0.3527,18.9131,3.0217,6.2054,273870.2,559052.43,19.31,307.0981210855949,40.3747,22.596512718433587,2.8651,83.53600305596231,4.6744,23.28451973017823,2.538,-15.193014417187555,231720.0,-14.78009341605892
813,002352.SZ,29.91,53.15,25.4271,48.1691,3.7918,7.4632,0.2078,3.9797,1.5255,3.2325,13216532.87,23444547.51,17.84,-51.93631669535284,44.9095,85.66704775305602,5.5425,47.68480688565672,7.8566,202.78374294122327,3.2056,98.42413591095489,360011.2,-125.69909334818861
814,002353.SZ,12.7,22.84,30.615,248.7792,1.5402,2.7419,0.6561,8.1162,3.5445,6.0614,1216474.57,2187738.518,32.67,196.94280078895466,53.8982,10.672328457189586,10.0315,706.6073063160524,2.9364,30.566614388547077,13.5698,398.3193611188368,622036.8,-61.202495081182605
815,002354.SZ,3.97,19.03,6.4011,18.0119,0.3972,3.5662,0.354,14.7961,1.3542,6.6354,370060.7313,1782819.6509999998,25.65,143.9575033200531,25.3096,162.85268887587415,2.7221,73.36383717260968,6.9276,45.516926208792356,0.919,-8.240551389835645,457596.0,6.196051391315099
816,002355.SZ,6.5,10.68,66.1139,99.0363,1.2931,2.6273,0.3042,35.8882,2.0604,3.2562,406107.9224,616034.4791,6.35,-3.5885167464114924,15.5512,-153.58145214200667,2.1583,64.84784889821617,1.3952,3.0659847122302164,6.1297,340.29938116741926,3048000.0,1258.4839760771438
817,002356.SZ,5.9,31.99,23.7738,80.5865,1.9756,26.4773,0.1602,46.9394,1.4748,5.2999,311405.8633,1027111.542,7.54,6.285933307780758,,,4.0453,8.447168971948885,2.0588,4.058641447480933,22.3658,546.1556560612794,173420.0,-19.279693791257326
818,002357.SZ,5.05,11.36,19.2814,60.3431,1.4369999999999998,3.3517,0.322,32.8819,1.5983,3.1752,158311.9632,356123.5449,9.15,64.97622820919176,26.235,16.934515619177965,2.1782,38.71102522588395,5.1609,14.861532130012684,0.8364,-48.31631682414865,1346202.3171,600.5160788317988
819,002358.SZ,13.56,20.26,26.8183,54.3289,2.6045,3.6381,0.3395,33.8707,3.4591,5.9864,1260750.461,1883687.635,19.7,91.64179104477608,28.8707,7.460397083306066,4.8214,214.48335913312687,1.5244,3.5337238154315975,7.1155,144.67613658845409,367751.72,-143.35293802838612
820,002359.SZ,6.4,39.65,11.488,183.1268,1.0504,4.9727,0.0894,25.5662,2.0197,20.6467,695802.7264,3026741.86,3.14,-9.80451127819549,,,0.9201,-3.3220304413226924,2.3883,9.02350373673303,1.0253,-5.338487142320287,673942.5897,-0.937825290454424
821,002360.SZ,4.77,7.27,12.5777,29.2491,1.7508,2.8357,0.3512,4.9510000000000005,2.0952,3.8007,186751.5102,284629.6602,3.34,-57.19999999999998,152.8024,841.1093249517139,1.1727,-53.286017144437245,2.2056,40.31479629549111,1.604,-28.80093814130754,599827.411,422.03076049148865
822,002361.SZ,3.4,5.76,25.0615,48.3713,1.5175,2.6309,0.1269,14.0326,1.5412,2.8526,293282.5026,496855.0633,21.05,747.8813559322035,20.2676,-20.566028022548444,4.0225,224.98652775282918,2.0517,13.841805878165067,2.6588,85.2219002592649,1943812.3826,810.7820986897868
823,002362.SZ,12.4,26.48,61.6315,271.1427,3.1154,6.7615,0.755,21.435,4.0787,10.3681,269118.8021,574880.2492,8.85,-25.213068181818187,126.3867,30.90775099374163,2.943,-4.728339869998083,7.2677,31.492746615087043,2.1385,-30.84872960854772,283200.0,4.605288872600979
824,002363.SZ,4.34,8.87,26.1315,58.76,0.7938,1.652,0.3861,12.7253,1.0233,2.1626,180587.5306,369080.967,3.02,-29.13907284768212,26.9111,2.3893222183060883,2.0114,141.8783500349569,2.1085,13.958765560165975,2.2635,108.8563152813131,658478.2943,253.53177958190165
825,002364.SZ,7.41,12.49,39.1158,147.1464,1.7595,3.1224,0.2594,10.8192,4.8369,7.8407,417601.6354,703892.635,5.82,-31.299212598425193,11.7703,-25.312735465692132,1.5328,-16.633648837038677,1.2059,8.963237940112501,1.0221,-126.99913442972235,528456.0029,38.720870601899264
826,002365.SZ,9.87,35.95,17.6979,53.3453,1.8796,5.4712,0.7077,12.2873,2.8637,9.2193,290851.6275,706255.725,14.85,19.095092024539877,47.9955,84.99245386760323,2.888,28.07662323198575,17.6994,146.73822929980312,2.91,0.728491409150985,222750.0,-16.39406734547196
827,002366.SZ,7.64,32.8,6.6233,52.9391,2.2129,12.2867,0.5061,12.7872,2.8404,16.8558,662431.8154,2843948.108,21.21,53.934817170111295,6.4852,-0.29817038677945873,2.4108,1.964501975421392,4.9632,36.292351662310374,1.8054,-7.384733935528062,873562.4877,9.678161607877238
828,002367.SZ,4.04,11.38,17.9734,73.0388,1.008,2.4328,0.1955,23.4607,1.0189,2.7675,322251.6855,907728.7578,4.58,7.3569482288828345,267.6269,453.3763488506394,2.0849,75.58253790005617,3.6173,14.707803930333718,2.9808,112.19833009264552,258481.2608,-10.892044747283272
829,002368.SZ,20.05,36.05,27.4899,51.2742,3.3679,5.7294,0.5385,21.2316,1.4363,2.8246,832534.6382,1496901.4319999998,9.95,-63.12500000000002,53.4423,109.115677148371,2.7248,-27.232691086174043,2.084,7.468673132590091,5.6293,302.02405820067696,2295408.6671,220.19072032976746
830,002369.SZ,7.02,12.18,78.5064,642.1611,1.9172,3.3264,0.3218,28.4218,1.3277,2.7497,407889.5212,707705.7505,14.76,150.0,19.1925,-10.523091531038418,2.1485,16.41356798183365,2.6002,8.108185053380783,4.6889,236.37130801687772,1486749.0202,359.84025998822074
831,002370.SZ,8.67,20.68,21.3194,51.7813,1.8821,4.5762,0.1355,29.3958,3.8215,9.6948,465140.6934,1109470.535,16.01,61.115736885928406,56.8412,116.61058568244265,2.2737,14.535466389517826,3.4373,11.284231535561837,1.7377,-35.47920249263616,1404886.0189,145.84848703676744
832,002371.SZ,26.15,78.65,80.0464,192.3024,3.6715,10.16,1.7898,20.6448,5.6129999999999995,10.8669,1197681.433,3602204.3860000004,19.91,-11.88571428571428,333.7037,225.9632447263398,2.8026,-13.391384757648147,3.3724,8.39352956775391,3.0904,-48.01385637336074,214300.8868,-40.89711620232555
833,002372.SZ,12.78,26.66,18.0038,32.0134,5.0532,9.9726,0.3296,6.1822,3.9012,6.7437,1675365.332,2707065.267,7.02,-41.498559077809794,31.7718,98.27546825034264,1.8545,-65.02215717363909,2.1432,30.987936985271507,2.4377,-51.48636763412489,1150416.7036,-50.88190961260456
834,002373.SZ,10.25,19.98,27.3527,61.9684,2.0039,5.2985,0.4038,10.6048,2.988,8.667,1380470.54,2970278.2989999996,56.15,471.73689619732784,34.1752,19.709264871142278,3.913,57.946336429308566,8.5771,80.12253700617586,3.7155,12.810353935552035,831176.7371,-34.5509574846653
835,002374.SZ,2.57,5.9,20.129,1343.0639999999999,0.703,1.6177,0.2694,24.8993,1.4638,2.6694,225498.8593,517682.2061,4.14,47.14714714714713,6.4561,-1.0335277243401984,0.7785,8.25407237345578,0.7673,2.0215266809853065,1.9711,42.07863304578634,21730560.2661,7360.125634237551
836,002375.SZ,4.67,7.88,16.4013,29.8559,0.818,1.4233,0.3766,14.2713,0.6786,1.1479,625778.3646,1055917.24,8.82,129.28348909657322,8.3592,-59.772122545449136,0.9589,23.277713530480757,1.6079,8.861652284684087,2.649,419.85936501171966,4524836.781,906.4650138339949
837,002376.SZ,11.31,19.68,25.4863,43.0899,2.8779,4.2003,0.7903,9.004,3.8839,6.6341,714215.2918,1310122.007,14.21,34.64755077658304,31.3538,33.331250426049216,1.387,-112.74198427102233,3.0425,27.42004212474281,6.8502,107.8576103556105,16343915.7,2622.8434769281484
838,002377.SZ,3.98,10.44,14.9058,258.002,0.7405,2.0013,0.8951,20.4736,0.802,7.189,364697.43,956643.5098,10.93,107.58513931888545,20.0182,2.1030357529241517,1.8735,89.86357868020303,2.2814,7.080726306918303,1.7313,14.54986691717551,430260.6173,11.075871525688918
839,002378.SZ,4.6,10.53,97.4443,263.2145,2.1659,4.9887,0.43700000000000006,19.1257,2.3542,5.3024,425117.0206,973148.3101,7.89,55.4806070826307,37.8001,-35.98004949019788,2.1116,-1.9236219356667146,5.7579,28.47121522631323,3.502,38.93222983515365,383274.2311,-7.635109582552406
840,002379.SZ,2.63,6.05,103.1478,423.0116,1.9468,4.5085,0.1529,5.8929,1.6675,4.0526,243643.2,560472.0,13.3,311.9883040935673,5.9489,-30.387589967980126,1.0245,-36.00343521880002,1.7946,28.601045296167243,2.4169,31.42006624460191,3057127.227,888.0139769490652
841,002380.SZ,10.06,19.43,21.1013,46.2157,1.1657,2.281,0.4732,14.9028,3.9754,7.7072,241431.5989,466303.774,17.53,79.72251867662756,23.4062,9.177603287357055,4.1318,265.9463821393347,3.4555,20.667932583023784,10.1228,164.73015702877964,2032875.9881,796.6500917258215
842,002381.SZ,5.7,10.15,17.6554,43.8817,1.4196,2.5421,0.1589,10.1597,1.9639,3.2024,244245.0,434927.5,2.67,-68.08988764044945,34.4542,64.05325951430434,1.5818,14.449888641425401,3.3855,32.263418926485876,0.3381,-131.27169963665725,2810584.3932,1345.8704355145333
843,002382.SZ,11.98,24.67,31.4088,92.5007,1.7427,8.679,0.1718,48.0289,4.3368,12.2979,592237.29,1916362.8159999999,5.09,-54.29472025216706,20.1495,-18.43010284505802,1.3841,-5.1699032625463115,1.8431,3.4922717841239854,0.179,-52.22645111856402,530180.1232,-4.68665285741195
844,002383.SZ,10.86,22.66,18.7022,99.4384,2.0393,4.4877,0.6606,9.531,1.6125,9.8602,809241.7878,1683271.135,10.3,-4.745762711864396,2001.3635,2455.727790012411,5.7806,152.805914066329,6.4816,65.6227453102453,17.1158,187.97119196867004,212180.0,-68.3114119351621
845,002384.SZ,9.5,34.08,18.3238,307.3605,1.837,4.755,0.5368,10.7518,0.8265,2.8535,1526243.8530000001,3650132.668,3.08,-26.118795768917817,,,16.4497,500.7779300891021,5.7062,50.60597161037689,5.2466,218.0611741489886,344898.4,-55.621812434658935
846,002385.SZ,3.14,6.93,12.3516,47.3596,1.3402,2.8721,0.2413,8.095,0.6806,1.5977,1332300.074,2940394.748,40.98,998.4168865435356,31.2538,53.99394424131627,5.8727,295.8744043344866,4.5379,54.707972038656926,4.4617,412.28873623378047,534551.6766,-49.60829796268575
847,002386.SZ,5.19,9.36,22.2722,49.7815,0.8231,1.5223,0.3526,12.6591,0.2172,0.4642,405264.7918,628692.2984,6.33,27.338129496402875,6.9588,-55.66626559018224,0.7709,-7.465675057208242,2.0862,14.086864665014422,1.879,672.7935222672064,30975726.2307,13682.496799120616
848,002387.SZ,7.48,18.19,87.0248,1442.9229,0.6627,12.3312,0.2232,21.5344,10.0605,729.3618,714986.7545,2314085.874,26.28,175.53688141923436,39.6035,-3.497408839204067,7.6907,60.23053520161117,2.2975,9.733379631367542,14.3301,0.5935760160589173,1776528.0,66.38370520971324
849,002388.SZ,4.47,8.59,41.4329,116.947,1.9812,3.5014,0.5329999999999999,14.3446,2.5859,5.3159,225183.6702,432735.5094,42.65,926.6990291262136,49.1672,10.242193179816754,5.6974,244.45467701618207,9.3114,63.558168496046804,11.5628,328.8241758241758,344612.0,57.54144615645498
850,002389.SZ,9.59,21.3,50.2269,194.9555,1.5162,3.0389999999999997,0.4204,8.3095,4.9167,14.5258,907274.1149,2017470.1509999998,27.31,151.32365499573012,32.3232,-12.3705335365643,3.7456,146.40136590491204,5.0094,58.1688659035885,4.7787,-1.436138660228324,1034506.536,11.460356276082003
851,002390.SZ,3.5,10.3,17.3308,51.9881,0.8933,2.7559,0.2655,6.9067,0.8773,2.8506,583530.0139,1756042.6619999998,4.29,11.617647058823529,62.3875,130.0063767229415,1.5723,36.454418554708475,4.1022,57.77118593025358,0.6969,-9.142046318349973,532297.8851,-4.369430801707705
852,002391.SZ,9.76,16.22,11.5143,30.4706,1.1273,1.9545,0.3097,9.9998,1.2186,2.8879,350858.5117,583086.584,12.59,43.80804953560372,224.392,1122.9918285741417,6.4787,646.9294003868472,37.8191,387.0899165127295,4.8777,219.19966453004253,263131.0,-37.77644572903771
853,002392.SZ,3.04,5.32,13.1413,52.1226,1.0959,2.0461,0.2844,4.5283,1.2022,3.1915,361909.2151,633341.1263,24.26,930.7017543859649,8.8261,-11.069923270901686,1.5695,49.84213849715848,2.9414,62.60750724569382,2.6275,71.64831850399638,2447714.0828,768.4449696716425
854,002393.SZ,19.19,32.25,24.8147,48.9896,1.1308,1.9214,0.2875,4.1016,2.6836,6.0365,350131.1296,588417.3492,29.54,79.24961715160795,31.5118,27.70269990775557,4.1946,387.5284593979257,3.076,73.11030125062268,2.8407,4.68549613767186,236320.0,-47.762363174441816
855,002394.SZ,9.15,12.5,8.0395,11.2055,1.0066,1.3914,0.1815,4.4351,0.7054,1.0183,296185.5,404625.0,4.27,-145.6716417910448,13.6694,177.8237523689197,1.0644,15.02079002079004,3.0443,67.30299040812487,0.6193,-27.51677852348996,4559408.2742,3931.4297596355573
856,002395.SZ,9.55,17.74,85.9375,277.3463,2.0088,3.7859,0.624,9.5608,1.2629,2.4221,170759.73,317201.844,12.27,33.21123321123321,47.7634,-19.943753892193048,2.2603,14.15227055314839,10.7104,112.86366484647748,2.6986,123.85265700483092,818271.2999,442.16212960432966
857,002396.SZ,14.23,25.7,15.4333,31.2692,2.5837,4.4812,0.9524,14.4918,0.9393,1.8627,830007.8356,1499030.315,14.13,-0.8718395815169979,41.7117,165.94194204307934,3.0148,22.719367588932815,6.587,41.61631977783358,2.7637,197.574182369504,293904.0,-80.13240991256295
858,002397.SZ,4.11,7.72,38.5333,97.2255,1.5358,3.1805,0.2744,30.5128,1.463,3.0004,320483.3164,589240.3947,6.44,64.54293628808865,27.5522,-18.709641144819923,2.5565,62.05995014288321,4.6914,14.607254352082123,4.2379,180.49304019773643,336296.8,5.883931950751521
859,002398.SZ,4.05,15.52,11.342,33.7903,1.2046,2.4345,0.254,10.2474,1.1626,3.2655,280620.7967,537176.837,5.75,14.82127288578902,31.148,88.22939821723692,1.8672,53.87429872347346,2.7437,24.913442872295715,8.4819,348.05744448143037,12958168.122,4941.433969153755
860,002399.SZ,15.16,27.68,42.1973,171.4736,2.5095,5.6727,0.1883,6.4402,5.3038,10.5526,1890757.783,3452254.317,5.89,-74.04153354632588,,,5.94,108.45030349013658,2.0279,29.424654904908902,51.2209,874.8113854595335,262919.6341,-104.2485918767976
861,002400.SZ,2.38,5.96,22.7499,37.7686,0.8079,1.9491,0.5429,11.5158,0.34,0.9284,414914.2365,1039028.928,11.71,260.61452513966486,30.2372,49.85318303182034,2.4285,142.00841219768665,3.6813,28.601372472181463,2.0569,291.7912984364378,380046.2303,-5.586794650867469
862,002401.SZ,8.76,13.96,28.5538,62.9884,3.1359,5.1026,0.9961,25.3997,2.3568,5.9542,265638.24,423323.04,6.1,-51.153846153846146,17.2951,-32.695893084281494,1.9761,-58.97188183251131,3.6201,10.752511924470157,7.351,138.8280424751209,5475558.7173,3304.009313072661
863,002402.SZ,5.74,11.1,23.4575,53.769,3.1681,7.5897,0.2937,9.9745,2.056,5.131,491266.7373,925190.4931,8.32,48.13432835820896,55.0239,104.14001286640384,3.7389,12.909354079971056,3.3916,32.00045450789191,2.2815,7.333333333333327,196234.0723,-67.99182138716176
864,002403.SZ,7.24,12.45,14.1747,28.8942,1.1567,2.0293,0.2378,19.3209,0.7967,1.5131,253632.2599,436149.3972,13.55,121.11324376199619,62.6884,329.5879615476069,3.9344,318.3245473298189,3.556,17.38816020457892,14.8397,1960.2177554438863,925649.8599,368.1942473683539
865,002404.SZ,4.46,7.2,21.5344,36.6418,1.5271,2.8734,0.1158,4.6866,0.8413,1.4769,257642.4439,409570.6115,4.18,-10.218978102189789,67.9375,307.15477183367085,1.4714,-4.137265096932322,1.6498,33.56086461888509,1.0271,29.2322215229704,2202171.7634,1279.9004623155872
866,002405.SZ,14.03,27.25,56.355,163.0424,2.6004,5.3237,0.9076,13.705,7.8019,18.7843,1837187.7880000002,3495125.91,13.71,-2.4205748865355408,25.114,-29.28274566631111,4.9631,86.75871185693828,5.6603,37.138012408770535,2.2972,-50.12292395104894,1042870.5716,-47.90994343273809
867,002406.SZ,5.24,7.36,11.844000000000001,26.886,1.2192,1.8061,0.2586,5.7211,1.6759,3.0431,293964.0,412896.0,29.61,1149.5283018867922,15.2274,22.493019545273228,1.9793,129.51098994718012,2.2833,37.0654462242563,1.915,17.488297249853723,2624452.74,1959.5136212289378
868,002407.SZ,9.2,21.19,27.3324,71.3341,1.8101,4.5998,0.547,11.6501,1.6572,4.2479,646438.4425,1369785.99,8.5,-5.838198498748951,270.28,552.1323039791642,3.0022,42.732193425816405,14.5201,125.84863686718124,1.6474,-0.3782761415833571,508693.9002,-19.042650075481184
869,002408.SZ,6.21,14.94,11.3201,33.3046,1.5433,3.9908,0.0717,33.942,0.4399,3.1435,1102404.946,2652162.624,33.25,309.7365406643757,31.1171,90.04980781914531,5.3313,154.77017364657812,10.4351,30.59730796597609,4.1264,136.3552300636189,399000.0,-45.38806008096448
870,002409.SZ,13.04,30.35,53.3707,380.9487,1.4522,6.6501,0.8046,18.2284,4.3715,9.493,603560.9679,1063174.496,4.92,-46.90930098209127,26.9797,-8.056401834067001,1.6854,4.486427210989055,8.6282,44.90180098485979,0.8294,-69.16137850239188,746234.1897,31.04199791285472
871,002410.SZ,16.8,31.55,39.0921,79.0814,6.4778,12.0818,0.3861,4.635,8.4855,14.1592,1880528.0580000002,3531586.918,16.68,-0.8135593220339051,,,3.1374,-59.607423269093516,9.9037,224.00150627221166,9.2061,12.700706769832722,383389.9384,-90.67745286803405
872,002411.SZ,16.68,34.1,29.2248,82.5294,2.7064,5.6204,0.1683,36.0476,3.2853,11.9301,2555849.56,5225088.13,16.25,-2.468427095292765,26.9596,-4.249539439372963,2.5414,-5.66231983527797,11.0598,30.355943399118708,2.4087,-10.140199888950582,447165.433,-78.99946264450989
873,002412.SZ,14.1,17.83,30.5198,57.4604,3.1967,4.4148,0.0854,4.49,4.6571,6.2442,417360.0,527768.0,7.6,-174.26273458445047,,,3.5329,27.600361218290807,16.8903,381.53067247877215,3.7889,-54.703547350513496,362310.5691,-49.86000190203607
874,002413.SZ,4.72,12.06,38.4141,118.5514,1.3888,3.7628,0.254,10.9987,6.1954,20.2243,537960.4188,1329787.62,9.14,60.217983651226156,14.9734,-29.25067353155147,1.6441,10.754001684919961,2.044,16.659376250616585,1.2613,-35.17096850073776,704712.3422,21.05913047029584
875,002414.SZ,11.7,28.65,73.9585,194.9306,2.2912,5.3088,0.4208,12.1557,7.4121,16.4914,730379.5563,1788493.529,5.09,-38.99705014749262,101.6484,22.889492701209612,1.3156,-32.33032873806999,14.5362,120.28564367825886,6.2458,-12.845703963961977,554042.3221,-16.665240111142147
876,002415.SZ,23.6,44.29,20.4399,45.4826,6.5417,14.7387,0.3452,4.9806,4.5388,10.3029,21776358.32,40874643.59,7.98,-75.49540840985985,,,5.1026,-17.556423081615225,2.1042,37.947102731155894,4.1574,-6.61681789004355,319200.0,-112.3512295300425
877,002416.SZ,4.9,9.65,16.9147,31.647,1.1640000000000001,1.8838,0.42200000000000004,5.7564,0.10099999999999999,0.1879,607248.0849,996589.1196,7.01,44.42105263157893,95.2065,531.4295799026629,1.8487,95.12364545707142,5.3879,93.09200659868027,4.994,5630.60989643268,264036.1504,-88.15200657296657
878,002417.SZ,5.58,13.2,366.7857,456.4613,4.6381,10.0302,0.3583,26.8954,11.6395,46.89,150660.0,356400.0,15.08,124.67191601049869,25.1667,-380.9497789811277,4.4454,-3.5737467776932803,2.2921,7.287156471505929,9.7742,-5.29155614813974,756696.218,294.5641187907067
879,002418.SZ,2.7,9.49,16.7134,52.0902,1.3931,4.9227,0.16699999999999998,41.0526,0.9019,3.3128,306828.0,1078443.6,6.28,52.724594992636234,,,16.0909,416.4154578422485,28.9978,70.5157806171366,35.7964,1447.3640549172505,512841.9821,26.699043163461184
880,002419.SZ,9.73,21.18,13.6066,24.9787,1.8995,3.3245,0.4932,8.3509,0.6122,1.0427,1167891.9,1981695.3,98.88,778.6026200873362,34.6518,185.05992736609775,8.4073,456.68771929824555,1.3812,11.301016836987921,16.3166,3647.9442508710804,2961910.848,220.4486916618928
881,002420.SZ,2.98,5.41,,,1.0434,6.9324,0.2896,25.4963,0.2133,0.4454,119498.0,216941.0,5.7,111.93415637860082,28.6985,,4.1891,53.41653931057904,1.7395,5.752042115786675,3.0899,1239.3795777682033,791536.0757,689.6730146855085
882,002421.SZ,3.56,6.26,22.2072,46.4219,2.1696,4.0357,0.3081,22.6507,2.6658,4.6201,677168.6855,1204172.0359999998,5.01,53.703703703703695,28.781,27.147972099592387,2.5335,19.500562670810783,2.2365,8.631045625844799,4.852,111.86614132937626,641280.0,-6.809953953034693
883,002422.SZ,19.43,35.8,20.1928,90.725,2.2122,4.2536,0.292,4.0181,1.7755,4.0171,2797619.807,5155200.0,8.17,-68.78436163714112,310.9478,412.23015870765414,2.6495,21.42157342999903,4.6278,116.36295322186739,5.2175,153.55103497501784,390021.0164,-102.1216074748385
884,002423.SZ,6.99,14.7,,,1.1317,4.6002,0.8594,47.9557,3.753,30.8919,351587.6173,3168145.166,19.59,163.4241245136187,73.3361,,3.4364,66.44659074527894,3.9175,6.493291405057297,2.3763,-5.072792191282624,308248.65,-1.5387211711688025
